Date;AAPL;BA;JNJ;JPM;PG;XOM
2014-10-23;23.117971420288086;106.1110610961914;74.67804718017578;42.937686920166016;60.783851623535156;57.90863800048828
2014-10-24;23.203975677490234;106.29364776611328;75.0418701171875;43.44057083129883;62.1933479309082;58.1424560546875
2014-10-27;23.17972183227539;106.1893081665039;75.72586059570312;43.366615295410156;62.770263671875;57.66249465942383
2014-10-28;23.539173126220703;107.48494720458984;76.249755859375;44.09876251220703;63.150062561035156;58.517826080322266
2014-10-29;23.67149543762207;107.02409362792969;76.81004333496094;43.84732437133789;63.20116424560547;58.203975677490234
2014-10-30;23.592105865478516;107.66755676269531;77.88693237304688;43.92127227783203;63.493282318115234;58.117855072021484
2014-10-31;23.817047119140625;108.6153564453125;78.4254379272461;44.72736740112305;63.73429870605469;59.508480072021484
2014-11-03;24.12578582763672;109.58926391601562;78.19259643554688;45.02318572998047;63.81462478637695;58.61625671386719
2014-11-04;23.949359893798828;109.42405700683594;79.0366439819336;44.5572624206543;64.7348403930664;58.16090774536133
2014-11-05;24.006702423095703;108.64563751220703;79.18216705322266;45.22285842895508;64.99772644042969;58.49933624267578
2014-11-06;24.07535171508789;108.96048736572266;79.32042694091797;45.28201675415039;64.9247055053711;59.231590270996094
2014-11-07;24.144020080566406;108.84679412841797;78.73102569580078;45.45950698852539;65.09268188476562;59.863746643066406
2014-11-10;24.104150772094727;109.01296997070312;79.18216705322266;45.79969787597656;65.32637023925781;59.67162322998047
2014-11-11;24.296850204467773;109.64269256591797;79.24761962890625;45.38555908203125;65.48705291748047;59.752201080322266
2014-11-12;24.64014434814453;110.0887680053711;79.13121032714844;44.786529541015625;65.34828186035156;59.113826751708984
2014-11-13;24.98786735534668;112.4152603149414;79.36407470703125;44.54248046875;64.70562744140625;58.667606353759766
2014-11-14;25.28908920288086;112.70388793945312;78.70191955566406;44.5794563293457;64.3477554321289;58.934104919433594
2014-11-17;25.247011184692383;112.31903076171875;78.80379486083984;44.65342330932617;64.15054321289062;58.946495056152344
2014-11-18;25.574804306030273;114.27818298339844;79.18942260742188;44.76434326171875;64.23089599609375;58.79774475097656
2014-11-19;25.397621154785156;115.10909271240234;79.13850402832031;44.81611633300781;64.80055236816406;59.25638198852539
2014-11-20;25.760852813720703;115.18781280517578;78.71647644042969;44.46113967895508;64.61068725585938;59.38652801513672
2014-11-21;25.796287536621094;116.13238525390625;78.9947738647461;44.7051887512207;64.70562744140625;60.0001106262207
2014-11-24;26.274694442749023;117.73294830322266;78.27703857421875;45.08234405517578;64.3477554321289;59.324562072753906
2014-11-25;26.046566009521484;117.9078598022461;78.14520263671875;44.59426498413086;64.85167694091797;58.741973876953125
2014-11-26;26.356647491455078;117.88162994384766;78.51872253417969;44.623836517333984;64.91009521484375;58.55605697631836
2014-11-28;26.341140747070312;117.5143051147461;79.28042602539062;44.49071502685547;66.0420913696289;56.114131927490234
2014-12-01;25.486209869384766;115.79129791259766;79.11927795410156;44.37238693237305;65.7864761352539;57.23591995239258
2014-12-02;25.388761520385742;115.6950912475586;79.47081756591797;45.171104431152344;66.50948333740234;58.376312255859375
2014-12-03;25.676692962646484;115.42395782470703;78.8922348022461;45.51127624511719;65.72806549072266;58.84734344482422
2014-12-04;25.5792293548584;114.85546112060547;78.77509307861328;45.3929557800293;66.15161895751953;58.487876892089844
2014-12-05;25.470706939697266;115.63387298583984;79.47081756591797;46.3691520690918;66.00555419921875;58.1469841003418
2014-12-08;24.894845962524414;113.94583892822266;79.4781494140625;46.346946716308594;66.28307342529297;56.833072662353516
2014-12-09;25.275806427001953;113.40357971191406;79.13391876220703;46.184261322021484;66.24658203125;56.634742736816406
2014-12-10;24.795181274414062;109.01296997070312;77.80830383300781;44.875274658203125;65.72806549072266;54.955169677734375
2014-12-11;24.722095489501953;107.90219116210938;78.15985107421875;45.21546936035156;66.02748107910156;55.28364181518555
2014-12-12;24.303489685058594;105.628173828125;76.48271942138672;44.4019660949707;65.39942169189453;53.672245025634766
2014-12-15;23.97126007080078;106.77394104003906;76.13848876953125;43.75117111206055;65.1437759399414;53.85818099975586
2014-12-16;23.643465042114258;108.671875;75.2596206665039;43.211307525634766;65.2606430053711;53.55449295043945
2014-12-17;24.23261070251465;109.38032531738281;76.21904754638672;44.20229721069336;66.23926544189453;55.172080993652344
2014-12-18;24.950225830078125;109.91382598876953;78.22578430175781;45.4669075012207;67.18866729736328;56.49839401245117
2014-12-19;24.757524490356445;110.40361785888672;77.30298614501953;45.79969787597656;67.2251968383789;58.03543472290039
2014-12-22;25.014442443847656;112.14413452148438;78.17450714111328;45.80708312988281;67.62688446044922;57.843326568603516
2014-12-23;24.92585563659668;113.72718048095703;76.37284851074219;46.20643615722656;68.13079071044922;58.62420654296875
2014-12-24;24.808473587036133;114.78547668457031;76.59986877441406;46.20643615722656;68.02122497558594;58.1222038269043
2014-12-26;25.247011184692383;115.12659454345703;76.94409942626953;46.25821304321289;68.25494384765625;57.768959045410156
2014-12-29;25.22929573059082;115.7038345336914;77.14183807373047;46.561424255371094;67.65605926513672;57.68214416503906
2014-12-30;24.921428680419922;115.30152893066406;77.16382598876953;46.701934814453125;67.4808120727539;57.65118408203125
