Date;BTC-USD;ETH-USD;BNB-USD;ADA-USD;XRP-USD;USDT-USD;SOL1-USD;DOGE-USD;USDC-USD;AVAX-USD;LUNA1-USD;LINK-USD;MATIC-USD;ALGO-USD
2020-03-22;5830.2548828125;123.32115173339844;11.158227920532227;0.02708899974822998;0.15021400153636932;0.9990320205688477;;0.0017310000257566571;0.9959359765052795;;0.1315779983997345;1.9888650178909302;0.010057000443339348;0.1472409963607788
2020-03-23;6416.31494140625;134.91160583496094;12.117714881896973;0.029082000255584717;0.15741899609565735;0.9968119859695435;;0.0018050000071525574;0.9910209774971008;;0.14341099560260773;2.23779296875;0.011115999892354012;0.15885600447654724
2020-03-24;6734.8037109375;138.76144409179688;12.401220321655273;0.030162999406456947;0.16225500404834747;1.0004730224609375;;0.001851000008173287;0.9959819912910461;;0.15233099460601807;2.3078970909118652;0.011282999999821186;0.15951299667358398
2020-03-25;6681.06298828125;136.19589233398438;12.324299812316895;0.029438000172376633;0.16163299977779388;0.9985939860343933;;0.0018339999951422215;0.9975219964981079;;0.14743299782276154;2.2596750259399414;0.01144499983638525;0.1533460021018982
2020-03-26;6716.4404296875;138.36155700683594;13.217611312866211;0.030727000907063484;0.17501899600028992;0.9984830021858215;;0.0018420000560581684;0.994055986404419;;0.14826999604701996;2.295137882232666;0.011849000118672848;0.15888899564743042
2020-03-27;6469.79833984375;133.9379425048828;12.5232572555542;0.029301000759005547;0.17619499564170837;1.0133179426193237;;0.0018070000223815441;1.0121639966964722;;0.1435759961605072;2.174971103668213;0.010989000089466572;0.15773500502109528
2020-03-28;6242.19384765625;130.9864959716797;12.193113327026367;0.029771000146865845;0.17578299343585968;0.9997040033340454;;0.00177800003439188;0.9968720078468323;;0.13714100420475006;2.1367108821868896;0.010645999573171139;0.14956499636173248
2020-03-29;5922.04296875;125.58373260498047;11.441221237182617;0.028248999267816544;0.1638289988040924;1.0019630193710327;;0.0017229999648407102;0.9780380129814148;;0.1360519975423813;2.025167942047119;0.010094000026583672;0.144228994846344
2020-03-30;6429.841796875;132.904541015625;12.286843299865723;0.02987300045788288;0.1721709966659546;1.0065339803695679;;0.0018309999722987413;1.0054659843444824;;0.13936400413513184;2.153320074081421;0.010777999646961689;0.1553570032119751
2020-03-31;6438.64453125;133.59356689453125;12.581605911254883;0.030553000047802925;0.17456300556659698;1.0030269622802734;;0.0018110000528395176;1.0013339519500732;;0.14054599404335022;2.2703440189361572;0.011043000034987926;0.15465399622917175
2020-04-01;6606.7763671875;135.63455200195312;12.741602897644043;0.030855000019073486;0.1753229945898056;1.0047459602355957;;0.001867000013589859;0.9957470297813416;;0.14332300424575806;2.2782599925994873;0.011281999759376049;0.15463300049304962
